season_stage,player,gp,g,a,tp,pim,pm,position,team,teamid,playerid,year,url,shortname,gpg,apg,ppg,perc_team_g,perc_team_a,perc_team_tp,league
EOJHL,Branden Abraham,37.0,0.0,8.0,8.0,43.0,0.0,['D'],MET,6310,127102,2011-2012,https://www.eliteprospects.com/player/127102/branden-abraham,branden-abraham,0.0,0.216,0.216,0.0,0.058,0.034,CCHL2
EOJHL,Alexander Barr,5.0,4.0,3.0,7.0,16.0,0.0,['D'],MET,6310,78066,2011-2012,https://www.eliteprospects.com/player/78066/alexander-barr,alexander-barr,0.8,0.6,1.4,0.311,0.162,0.223,CCHL2
EOJHL,Martin Jolicoeurs,7.0,0.0,3.0,3.0,23.0,0.0,['LW'],MET,6310,97768,2011-2012,https://www.eliteprospects.com/player/97768/martin-jolicoeurs,martin-jolicoeurs,0.0,0.429,0.429,0.0,0.115,0.068,CCHL2
EOJHL,Christian Bueti,1.0,0.0,0.0,0.0,0.0,0.0,['F'],MET,6310,206891,2011-2012,https://www.eliteprospects.com/player/206891/christian-bueti,christian-bueti,0.0,0.0,0.0,0.0,0.0,0.0,CCHL2
EOJHL,Derek Varrin,2.0,0.0,0.0,0.0,0.0,0.0,['RW'],MET,6310,219939,2011-2012,https://www.eliteprospects.com/player/219939/derek-varrin,derek-varrin,0.0,0.0,0.0,0.0,0.0,0.0,CCHL2
EOJHL,Sylvester Bzdyl,34.0,15.0,21.0,36.0,75.0,0.0,['F'],MOR,9176,253268,2011-2012,https://www.eliteprospects.com/player/253268/sylvester-bzdyl,sylvester-bzdyl,0.441,0.618,1.059,0.131,0.12,0.124,CCHL2
EOJHL,Alex Steingruber,36.0,15.0,21.0,36.0,4.0,0.0,['LW'],MOR,9176,195912,2011-2012,https://www.eliteprospects.com/player/195912/alex-steingruber,alex-steingruber,0.417,0.583,1.0,0.124,0.113,0.117,CCHL2
EOJHL,Ryan Ward,37.0,11.0,21.0,32.0,12.0,0.0,['F'],MOR,9176,251907,2011-2012,https://www.eliteprospects.com/player/251907/ryan-ward,ryan-ward,0.297,0.568,0.865,0.089,0.11,0.101,CCHL2
EOJHL,Michel Lefebvre,23.0,15.0,13.0,28.0,34.0,0.0,['C'],MOR,9176,97757,2011-2012,https://www.eliteprospects.com/player/97757/michel-lefebvre,michel-lefebvre,0.652,0.565,1.217,0.194,0.109,0.143,CCHL2
EOJHL,Marc-Antoine Kamel,40.0,14.0,12.0,26.0,10.0,0.0,['F'],MOR,9176,231178,2011-2012,https://www.eliteprospects.com/player/231178/marc-antoine-kamel,marc-antoine-kamel,0.35,0.3,0.65,0.104,0.058,0.076,CCHL2
EOJHL,Chris Rutley,22.0,13.0,13.0,26.0,72.0,0.0,['RW'],MOR,9176,649343,2011-2012,https://www.eliteprospects.com/player/649343/chris-rutley,chris-rutley,0.591,0.591,1.182,0.176,0.114,0.139,CCHL2
EOJHL,Clark Veenstra,28.0,10.0,14.0,24.0,94.0,0.0,['F'],MOR,9176,285917,2011-2012,https://www.eliteprospects.com/player/285917/clark-veenstra,clark-veenstra,0.357,0.5,0.857,0.106,0.097,0.101,CCHL2
EOJHL,Michael Keenan,42.0,3.0,20.0,23.0,48.0,0.0,"['D', 'C']",MOR,9176,214418,2011-2012,https://www.eliteprospects.com/player/214418/michael-keenan,michael-keenan,0.071,0.476,0.548,0.021,0.092,0.064,CCHL2
EOJHL,Michael Paquette,39.0,4.0,18.0,22.0,62.0,0.0,"['F', 'D']",MOR,9176,127818,2011-2012,https://www.eliteprospects.com/player/127818/michael-paquette,michael-paquette,0.103,0.462,0.564,0.031,0.089,0.066,CCHL2
EOJHL,Michael Poapst,34.0,12.0,9.0,21.0,8.0,0.0,['F'],MOR,9176,231232,2011-2012,https://www.eliteprospects.com/player/231232/michael-poapst,michael-poapst,0.353,0.265,0.618,0.105,0.051,0.072,CCHL2
EOJHL,Brayden Girard,32.0,7.0,12.0,19.0,24.0,0.0,['F'],MOR,9176,794254,2011-2012,https://www.eliteprospects.com/player/794254/brayden-girard,brayden-girard,0.219,0.375,0.594,0.065,0.073,0.07,CCHL2
EOJHL,Lance Hodgson,37.0,6.0,9.0,15.0,104.0,0.0,['F'],MOR,9176,794255,2011-2012,https://www.eliteprospects.com/player/794255/lance-hodgson,lance-hodgson,0.162,0.243,0.405,0.048,0.047,0.048,CCHL2
EOJHL,Zach Seguin,40.0,4.0,9.0,13.0,37.0,0.0,['F'],MOR,9176,743943,2011-2012,https://www.eliteprospects.com/player/743943/zach-seguin,zach-seguin,0.1,0.225,0.325,0.03,0.044,0.038,CCHL2
EOJHL,Ryan Dunbar,41.0,5.0,7.0,12.0,30.0,0.0,['RW'],MOR,9176,683432,2011-2012,https://www.eliteprospects.com/player/683432/ryan-dunbar,ryan-dunbar,0.122,0.171,0.293,0.036,0.033,0.034,CCHL2
EOJHL,Ty Hodgson,22.0,3.0,4.0,7.0,24.0,0.0,['D'],MOR,9176,206890,2011-2012,https://www.eliteprospects.com/player/206890/ty-hodgson,ty-hodgson,0.136,0.182,0.318,0.041,0.035,0.037,CCHL2
EOJHL,Drew Veenstra,15.0,2.0,5.0,7.0,6.0,0.0,['D'],MOR,9176,802957,2011-2012,https://www.eliteprospects.com/player/802957/drew-veenstra,drew-veenstra,0.133,0.333,0.467,0.04,0.065,0.055,CCHL2
EOJHL,Joel Marleau,11.0,1.0,3.0,4.0,18.0,0.0,['D'],MOR,9176,101942,2011-2012,https://www.eliteprospects.com/player/101942/joel-marleau,joel-marleau,0.091,0.273,0.364,0.027,0.053,0.043,CCHL2
EOJHL,Patrick Bzdyl,8.0,1.0,2.0,3.0,0.0,0.0,['D'],MOR,9176,270882,2011-2012,https://www.eliteprospects.com/player/270882/patrick-bzdyl,patrick-bzdyl,0.125,0.25,0.375,0.037,0.048,0.044,CCHL2
EOJHL,Sam Hodgson,37.0,0.0,3.0,3.0,154.0,0.0,['D'],MOR,9176,742900,2011-2012,https://www.eliteprospects.com/player/742900/sam-hodgson,sam-hodgson,0.0,0.081,0.081,0.0,0.016,0.01,CCHL2
EOJHL,Francis Roberge,18.0,0.0,1.0,1.0,32.0,0.0,['D'],MOR,9176,793400,2011-2012,https://www.eliteprospects.com/player/793400/francis-roberge,francis-roberge,0.0,0.056,0.056,0.0,0.011,0.007,CCHL2
EOJHL,Jamie Molinski,37.0,21.0,26.0,47.0,40.0,0.0,['LW'],OTT,7155,127538,2011-2012,https://www.eliteprospects.com/player/127538/jamie-molinski,jamie-molinski,0.568,0.703,1.27,0.223,0.184,0.2,CCHL2
EOJHL,Alex Stothart,42.0,19.0,27.0,46.0,26.0,0.0,['F'],OTT,7155,127095,2011-2012,https://www.eliteprospects.com/player/127095/alex-stothart,alex-stothart,0.452,0.643,1.095,0.178,0.169,0.172,CCHL2
EOJHL,Scott McIlroy,38.0,15.0,13.0,28.0,29.0,0.0,['F'],OTT,7155,127089,2011-2012,https://www.eliteprospects.com/player/127089/scott-mcilroy,scott-mcilroy,0.395,0.342,0.737,0.155,0.09,0.116,CCHL2
EOJHL,Alex Serafini,37.0,8.0,15.0,23.0,89.0,0.0,['F'],OTT,7155,62724,2011-2012,https://www.eliteprospects.com/player/62724/alex-serafini,alex-serafini,0.216,0.405,0.622,0.085,0.106,0.098,CCHL2
EOJHL,Dave Kilrea,27.0,10.0,10.0,20.0,40.0,0.0,['RW'],OTT,7155,97822,2011-2012,https://www.eliteprospects.com/player/97822/dave-kilrea,dave-kilrea,0.37,0.37,0.741,0.145,0.097,0.117,CCHL2
EOJHL,Daniel Abraham,17.0,6.0,9.0,15.0,25.0,0.0,['D'],OTT,7155,605208,2011-2012,https://www.eliteprospects.com/player/605208/daniel-abraham,daniel-abraham,0.353,0.529,0.882,0.139,0.139,0.139,CCHL2
EOJHL,Robert Darnowski,30.0,5.0,10.0,15.0,69.0,0.0,['LW'],OTT,7155,103945,2011-2012,https://www.eliteprospects.com/player/103945/robert-darnowski,robert-darnowski,0.167,0.333,0.5,0.065,0.088,0.079,CCHL2
EOJHL,Sebastien Dubus,28.0,4.0,9.0,13.0,50.0,0.0,['D'],OTT,7155,61314,2011-2012,https://www.eliteprospects.com/player/61314/sebastien-dubus,sebastien-dubus,0.143,0.321,0.464,0.056,0.084,0.073,CCHL2
EOJHL,Patrick Martin,16.0,1.0,11.0,12.0,31.0,0.0,['LW'],OTT,7155,78182,2011-2012,https://www.eliteprospects.com/player/78182/patrick-martin,patrick-martin,0.062,0.688,0.75,0.025,0.18,0.118,CCHL2
EOJHL,Josh Hartley,31.0,6.0,5.0,11.0,111.0,0.0,['F'],OTT,7155,127093,2011-2012,https://www.eliteprospects.com/player/127093/josh-hartley,josh-hartley,0.194,0.161,0.355,0.076,0.042,0.056,CCHL2
EOJHL,Adrian Skakie,27.0,3.0,6.0,9.0,48.0,0.0,['F'],OTT,7155,76155,2011-2012,https://www.eliteprospects.com/player/76155/adrian-skakie,adrian-skakie,0.111,0.222,0.333,0.044,0.058,0.052,CCHL2
EOJHL,Alexandre Bourassa,35.0,4.0,4.0,8.0,72.0,0.0,['D'],OTT,7155,426198,2011-2012,https://www.eliteprospects.com/player/426198/alexandre-bourassa,alexandre-bourassa,0.114,0.114,0.229,0.045,0.03,0.036,CCHL2
EOJHL,Mitch Allen,37.0,1.0,7.0,8.0,57.0,0.0,['D'],OTT,7155,117009,2011-2012,https://www.eliteprospects.com/player/117009/mitch-allen,mitch-allen,0.027,0.189,0.216,0.011,0.05,0.034,CCHL2
EOJHL,Eric Langford,10.0,3.0,4.0,7.0,4.0,0.0,['LW'],OTT,7155,101495,2011-2012,https://www.eliteprospects.com/player/101495/eric-langford,eric-langford,0.3,0.4,0.7,0.118,0.105,0.11,CCHL2
EOJHL,Philipe Doucet,5.0,1.0,2.0,3.0,21.0,0.0,['LW'],OTT,7155,78135,2011-2012,https://www.eliteprospects.com/player/78135/philipe-doucet,philipe-doucet,0.2,0.4,0.6,0.079,0.105,0.094,CCHL2
EOJHL,Sam Brown,11.0,0.0,2.0,2.0,17.0,0.0,['D'],OTT,7155,127436,2011-2012,https://www.eliteprospects.com/player/127436/sam-brown,sam-brown,0.0,0.182,0.182,0.0,0.048,0.029,CCHL2
EOJHL,Ryan Sterling,41.0,35.0,42.0,77.0,47.0,0.0,['LW'],OTT,6850,732342,2011-2012,https://www.eliteprospects.com/player/732342/ryan-sterling,ryan-sterling,0.854,1.024,1.878,0.192,0.134,0.155,CCHL2
EOJHL,Matthew MacDonald,42.0,19.0,48.0,67.0,102.0,0.0,['C'],OTT,6850,231302,2011-2012,https://www.eliteprospects.com/player/231302/matthew-macdonald,matthew-macdonald,0.452,1.143,1.595,0.102,0.15,0.132,CCHL2
EOJHL,Neil Clarke,40.0,18.0,36.0,54.0,54.0,0.0,['D'],OTT,6850,233216,2011-2012,https://www.eliteprospects.com/player/233216/neil-clarke,neil-clarke,0.45,0.9,1.35,0.101,0.118,0.112,CCHL2
EOJHL,Mitchell Bird,40.0,20.0,31.0,51.0,10.0,0.0,['LW'],OTT,6850,77913,2011-2012,https://www.eliteprospects.com/player/77913/mitchell-bird,mitchell-bird,0.5,0.775,1.275,0.112,0.101,0.105,CCHL2
EOJHL,Mitchell Fournier,37.0,12.0,38.0,50.0,24.0,0.0,['D'],OTT,6850,78052,2011-2012,https://www.eliteprospects.com/player/78052/mitchell-fournier,mitchell-fournier,0.324,1.027,1.351,0.073,0.134,0.112,CCHL2
EOJHL,Ross Fleming,40.0,18.0,24.0,42.0,78.0,0.0,['LW'],OTT,6850,661437,2011-2012,https://www.eliteprospects.com/player/661437/ross-fleming,ross-fleming,0.45,0.6,1.05,0.101,0.079,0.087,CCHL2
EOJHL,Josh Colley,42.0,14.0,18.0,32.0,43.0,0.0,['LW'],OTT,6850,732343,2011-2012,https://www.eliteprospects.com/player/732343/josh-colley,josh-colley,0.333,0.429,0.762,0.075,0.056,0.063,CCHL2
EOJHL,Damian Armstrong,42.0,11.0,14.0,25.0,61.0,0.0,['RW'],OTT,6850,77888,2011-2012,https://www.eliteprospects.com/player/77888/damian-armstrong,damian-armstrong,0.262,0.333,0.595,0.059,0.044,0.049,CCHL2
EOJHL,Ben Minkus,28.0,14.0,8.0,22.0,70.0,0.0,['C'],OTT,6850,639322,2011-2012,https://www.eliteprospects.com/player/639322/ben-minkus,ben-minkus,0.5,0.286,0.786,0.112,0.037,0.065,CCHL2
EOJHL,Brendan Hedges,38.0,5.0,11.0,16.0,10.0,0.0,['LW'],OTT,6850,433150,2011-2012,https://www.eliteprospects.com/player/433150/brendan-hedges,brendan-hedges,0.132,0.289,0.421,0.03,0.038,0.035,CCHL2
EOJHL,Connor Scanlan,37.0,6.0,6.0,12.0,46.0,0.0,['RW'],OTT,6850,78309,2011-2012,https://www.eliteprospects.com/player/78309/connor-scanlan,connor-scanlan,0.162,0.162,0.324,0.036,0.021,0.027,CCHL2
EOJHL,Noé Gersanois,33.0,3.0,9.0,12.0,0.0,0.0,['F'],OTT,6850,43740,2011-2012,https://www.eliteprospects.com/player/43740/noe-gersanois,noe-gersanois,0.091,0.273,0.364,0.02,0.036,0.03,CCHL2
EOJHL,Rob Cavanagh,41.0,3.0,7.0,10.0,20.0,0.0,['LW'],OTT,6850,605213,2011-2012,https://www.eliteprospects.com/player/605213/rob-cavanagh,rob-cavanagh,0.073,0.171,0.244,0.016,0.022,0.02,CCHL2
EOJHL,David Wilkie,42.0,1.0,8.0,9.0,32.0,0.0,['D'],OTT,6850,158030,2011-2012,https://www.eliteprospects.com/player/158030/david-wilkie,david-wilkie,0.024,0.19,0.214,0.005,0.025,0.018,CCHL2
EOJHL,Dylan Scott,36.0,0.0,8.0,8.0,153.0,0.0,['D'],OTT,6850,298789,2011-2012,https://www.eliteprospects.com/player/298789/dylan-scott,dylan-scott,0.0,0.222,0.222,0.0,0.029,0.018,CCHL2
EOJHL,David Bennett,39.0,3.0,4.0,7.0,20.0,0.0,"['D', 'F']",OTT,6850,127452,2011-2012,https://www.eliteprospects.com/player/127452/david-bennett,david-bennett,0.077,0.103,0.179,0.017,0.013,0.015,CCHL2
EOJHL,Sebastien Dubus,10.0,0.0,6.0,6.0,18.0,0.0,['D'],OTT,6850,61314,2011-2012,https://www.eliteprospects.com/player/61314/sebastien-dubus,sebastien-dubus,0.0,0.6,0.6,0.0,0.079,0.05,CCHL2
EOJHL,Jeffrey Gottzman,3.0,3.0,0.0,3.0,0.0,0.0,['F'],OTT,6850,76085,2011-2012,https://www.eliteprospects.com/player/76085/jeffrey-gottzman,jeffrey-gottzman,1.0,0.0,1.0,0.225,0.0,0.083,CCHL2
EOJHL,Craig Cowie,5.0,1.0,1.0,2.0,0.0,0.0,['LW'],OTT,6850,732344,2011-2012,https://www.eliteprospects.com/player/732344/craig-cowie,craig-cowie,0.2,0.2,0.4,0.045,0.026,0.033,CCHL2
EOJHL,Brad Moore,6.0,1.0,1.0,2.0,0.0,0.0,['D'],OTT,6850,97915,2011-2012,https://www.eliteprospects.com/player/97915/brad-moore,brad-moore,0.167,0.167,0.333,0.037,0.022,0.028,CCHL2
EOJHL,Dustin Peltier,4.0,0.0,1.0,1.0,12.0,0.0,"['F', 'D']",OTT,6850,94876,2011-2012,https://www.eliteprospects.com/player/94876/dustin-peltier,dustin-peltier,0.0,0.25,0.25,0.0,0.033,0.021,CCHL2
EOJHL,Martin Desouza,0.0,0.0,0.0,0.0,0.0,0.0,['D'],OTT,6850,231301,2011-2012,https://www.eliteprospects.com/player/231301/martin-desouza,martin-desouza,,,,,,,CCHL2
EOJHL,Eric Leduc,1.0,0.0,0.0,0.0,0.0,0.0,['C'],OTT,6850,262096,2011-2012,https://www.eliteprospects.com/player/262096/eric-leduc,eric-leduc,0.0,0.0,0.0,0.0,0.0,0.0,CCHL2
EOJHL,Steven Savage,1.0,0.0,0.0,0.0,0.0,0.0,['D'],OTT,6850,127842,2011-2012,https://www.eliteprospects.com/player/127842/steven-savage,steven-savage,0.0,0.0,0.0,0.0,0.0,0.0,CCHL2
EOJHL,Bradley Mason,2.0,0.0,0.0,0.0,0.0,0.0,['D'],OTT,6850,231160,2011-2012,https://www.eliteprospects.com/player/231160/bradley-mason,bradley-mason,0.0,0.0,0.0,0.0,0.0,0.0,CCHL2
EOJHL,Joey Romano,5.0,0.0,0.0,0.0,4.0,0.0,['D'],OTT,6850,119453,2011-2012,https://www.eliteprospects.com/player/119453/joey-romano,joey-romano,0.0,0.0,0.0,0.0,0.0,0.0,CCHL2
EOJHL,Brett Madigan,42.0,42.0,44.0,86.0,38.0,0.0,"['D', 'LW']",PER,6846,77961,2011-2012,https://www.eliteprospects.com/player/77961/brett-madigan,brett-madigan,1.0,1.048,2.048,0.313,0.277,0.294,CCHL2
EOJHL,Blair Barr,42.0,30.0,25.0,55.0,36.0,0.0,"['RW', 'D']",PER,6846,78306,2011-2012,https://www.eliteprospects.com/player/78306/blair-barr,blair-barr,0.714,0.595,1.31,0.224,0.157,0.188,CCHL2
EOJHL,Tanner Knight,37.0,16.0,19.0,35.0,44.0,0.0,['C'],PER,6846,77924,2011-2012,https://www.eliteprospects.com/player/77924/tanner-knight,tanner-knight,0.432,0.514,0.946,0.136,0.136,0.136,CCHL2
EOJHL,Alex Szabo,38.0,12.0,17.0,29.0,31.0,0.0,['C'],PER,6846,127100,2011-2012,https://www.eliteprospects.com/player/127100/alex-szabo,alex-szabo,0.316,0.447,0.763,0.099,0.118,0.109,CCHL2
EOJHL,Jim Pearson,41.0,14.0,14.0,28.0,10.0,0.0,['RW'],PER,6846,101940,2011-2012,https://www.eliteprospects.com/player/101940/jim-pearson,jim-pearson,0.341,0.341,0.683,0.107,0.09,0.098,CCHL2
EOJHL,Daniel Weir,19.0,4.0,8.0,12.0,50.0,0.0,['D'],PER,6846,78311,2011-2012,https://www.eliteprospects.com/player/78311/daniel-weir,daniel-weir,0.211,0.421,0.632,0.066,0.111,0.091,CCHL2
EOJHL,Austin Rust,12.0,2.0,9.0,11.0,4.0,0.0,['C'],PER,6846,152174,2011-2012,https://www.eliteprospects.com/player/152174/austin-rust,austin-rust,0.167,0.75,0.917,0.052,0.198,0.131,CCHL2
EOJHL,Mitch McGrath,39.0,3.0,6.0,9.0,64.0,0.0,['RW'],PER,6846,212887,2011-2012,https://www.eliteprospects.com/player/212887/mitch-mcgrath,mitch-mcgrath,0.077,0.154,0.231,0.024,0.041,0.033,CCHL2
EOJHL,Tyler Burns,10.0,5.0,2.0,7.0,0.0,0.0,['LW'],PER,6846,227983,2011-2012,https://www.eliteprospects.com/player/227983/tyler-burns,tyler-burns,0.5,0.2,0.7,0.157,0.053,0.1,CCHL2
EOJHL,Kyle Drisdelle,21.0,1.0,6.0,7.0,39.0,0.0,['D'],PER,6846,262755,2011-2012,https://www.eliteprospects.com/player/262755/kyle-drisdelle,kyle-drisdelle,0.048,0.286,0.333,0.015,0.075,0.048,CCHL2
EOJHL,Nikolas Van Essen,29.0,1.0,5.0,6.0,123.0,0.0,['LW'],PER,6846,232719,2011-2012,https://www.eliteprospects.com/player/232719/nikolas-van-essen,nikolas-van-essen,0.034,0.172,0.207,0.011,0.046,0.03,CCHL2
EOJHL,Devon Montgomery,9.0,2.0,2.0,4.0,45.0,0.0,['F'],PER,6846,62568,2011-2012,https://www.eliteprospects.com/player/62568/devon-montgomery,devon-montgomery,0.222,0.222,0.444,0.07,0.059,0.064,CCHL2
EOJHL,Chris Goulet,4.0,1.0,1.0,2.0,0.0,0.0,['RW'],PER,6846,117656,2011-2012,https://www.eliteprospects.com/player/117656/chris-goulet,chris-goulet,0.25,0.25,0.5,0.078,0.066,0.072,CCHL2
EOJHL,Corey Drisdelle,17.0,1.0,1.0,2.0,16.0,0.0,['D'],PER,6846,366662,2011-2012,https://www.eliteprospects.com/player/366662/corey-drisdelle,corey-drisdelle,0.059,0.059,0.118,0.018,0.016,0.017,CCHL2
EOJHL,Austin Lamont,1.0,0.0,0.0,0.0,0.0,0.0,['D'],PER,6846,203544,2011-2012,https://www.eliteprospects.com/player/203544/austin-lamont,austin-lamont,0.0,0.0,0.0,0.0,0.0,0.0,CCHL2
EOJHL,Peter McGahey,0.0,0.0,0.0,0.0,0.0,0.0,['C'],PER,6846,369266,2011-2012,https://www.eliteprospects.com/player/369266/peter-mcgahey,peter-mcgahey,,,,,,,CCHL2
EOJHL,Connor McGahey,0.0,0.0,0.0,0.0,0.0,0.0,['D'],PER,6846,859818,2011-2012,https://www.eliteprospects.com/player/859818/connor-mcgahey,connor-mcgahey,,,,,,,CCHL2
EOJHL,Jacob Lyon,0.0,0.0,0.0,0.0,0.0,0.0,['F'],PER,6846,206976,2011-2012,https://www.eliteprospects.com/player/206976/jacob-lyon,jacob-lyon,,,,,,,CCHL2
EOJHL,Scott Conroy,42.0,22.0,30.0,52.0,41.0,0.0,['LW'],REN,6434,127552,2011-2012,https://www.eliteprospects.com/player/127552/scott-conroy,scott-conroy,0.524,0.714,1.238,0.196,0.165,0.177,CCHL2
EOJHL,Brady Clouthier,42.0,18.0,34.0,52.0,34.0,0.0,['LW'],REN,6434,217589,2011-2012,https://www.eliteprospects.com/player/217589/brady-clouthier,brady-clouthier,0.429,0.81,1.238,0.161,0.187,0.177,CCHL2
EOJHL,Jesse Riopelle,27.0,16.0,25.0,41.0,75.0,0.0,['LW'],REN,6434,78205,2011-2012,https://www.eliteprospects.com/player/78205/jesse-riopelle,jesse-riopelle,0.593,0.926,1.519,0.222,0.214,0.217,CCHL2
EOJHL,Luke Lapierre,39.0,8.0,15.0,23.0,14.0,0.0,['LW'],REN,6434,298790,2011-2012,https://www.eliteprospects.com/player/298790/luke-lapierre,luke-lapierre,0.205,0.385,0.59,0.077,0.089,0.084,CCHL2
EOJHL,Tanner Smith,41.0,7.0,15.0,22.0,28.0,0.0,['C'],REN,6434,298787,2011-2012,https://www.eliteprospects.com/player/298787/tanner-smith,tanner-smith,0.171,0.366,0.537,0.064,0.084,0.077,CCHL2
EOJHL,Colin Bradbury,16.0,10.0,8.0,18.0,12.0,0.0,"['LW', 'C']",REN,6434,101964,2011-2012,https://www.eliteprospects.com/player/101964/colin-bradbury,colin-bradbury,0.625,0.5,1.125,0.234,0.115,0.161,CCHL2
EOJHL,Blake Lemoine,38.0,6.0,12.0,18.0,175.0,0.0,['D'],REN,6434,171036,2011-2012,https://www.eliteprospects.com/player/171036/blake-lemoine,blake-lemoine,0.158,0.316,0.474,0.059,0.073,0.068,CCHL2
EOJHL,Patrick Dick,22.0,8.0,8.0,16.0,0.0,0.0,['RW'],REN,6434,127540,2011-2012,https://www.eliteprospects.com/player/127540/patrick-dick,patrick-dick,0.364,0.364,0.727,0.136,0.084,0.104,CCHL2
EOJHL,J.J. Hart,11.0,3.0,10.0,13.0,20.0,0.0,['D'],REN,6434,144057,2011-2012,https://www.eliteprospects.com/player/144057/j.j.-hart,j.j.-hart,0.273,0.909,1.182,0.102,0.21,0.169,CCHL2
EOJHL,Brock Jessop,11.0,2.0,10.0,12.0,6.0,0.0,['C'],REN,6434,117943,2011-2012,https://www.eliteprospects.com/player/117943/brock-jessop,brock-jessop,0.182,0.909,1.091,0.068,0.21,0.156,CCHL2
EOJHL,Brendan McGuire,8.0,3.0,7.0,10.0,2.0,0.0,['RW'],REN,6434,144024,2011-2012,https://www.eliteprospects.com/player/144024/brendan-mcguire,brendan-mcguire,0.375,0.875,1.25,0.141,0.202,0.179,CCHL2
EOJHL,Maxime Lamontagne,11.0,5.0,1.0,6.0,16.0,0.0,['C'],REN,6434,96457,2011-2012,https://www.eliteprospects.com/player/96457/maxime-lamontagne,maxime-lamontagne,0.455,0.091,0.545,0.17,0.021,0.078,CCHL2
EOJHL,Michael Minns,15.0,0.0,6.0,6.0,4.0,0.0,['D'],REN,6434,101967,2011-2012,https://www.eliteprospects.com/player/101967/michael-minns,michael-minns,0.0,0.4,0.4,0.0,0.092,0.057,CCHL2
EOJHL,Steve Cuthill,17.0,2.0,0.0,2.0,0.0,0.0,['C'],REN,6434,737816,2011-2012,https://www.eliteprospects.com/player/737816/steve-cuthill,steve-cuthill,0.118,0.0,0.118,0.044,0.0,0.017,CCHL2
EOJHL,Jared Riopelle,20.0,2.0,0.0,2.0,56.0,0.0,['D'],REN,6434,737817,2011-2012,https://www.eliteprospects.com/player/737817/jared-riopelle,jared-riopelle,0.1,0.0,0.1,0.038,0.0,0.014,CCHL2
EOJHL,Philipe Doucet,5.0,0.0,1.0,1.0,6.0,0.0,['LW'],REN,6434,78135,2011-2012,https://www.eliteprospects.com/player/78135/philipe-doucet,philipe-doucet,0.0,0.2,0.2,0.0,0.046,0.029,CCHL2
EOJHL,Sean Kyte,3.0,0.0,0.0,0.0,0.0,0.0,['LW'],REN,6434,369339,2011-2012,https://www.eliteprospects.com/player/369339/sean-kyte,sean-kyte,0.0,0.0,0.0,0.0,0.0,0.0,CCHL2
EOJHL,Derrin Lehoux,5.0,0.0,0.0,0.0,12.0,0.0,['RW'],REN,6434,224213,2011-2012,https://www.eliteprospects.com/player/224213/derrin-lehoux,derrin-lehoux,0.0,0.0,0.0,0.0,0.0,0.0,CCHL2
EOJHL,Tyler Charbonneau,42.0,21.0,27.0,48.0,10.0,0.0,['C'],SHA,6344,737819,2011-2012,https://www.eliteprospects.com/player/737819/tyler-charbonneau,tyler-charbonneau,0.5,0.643,1.143,0.266,0.223,0.24,CCHL2
EOJHL,Dylan Wisotski,37.0,19.0,24.0,43.0,113.0,0.0,['LW'],SHA,6344,649230,2011-2012,https://www.eliteprospects.com/player/649230/dylan-wisotski,dylan-wisotski,0.514,0.649,1.162,0.273,0.225,0.244,CCHL2
EOJHL,Ian Faintuck,26.0,14.0,17.0,31.0,2.0,0.0,['RW'],SHA,6344,737799,2011-2012,https://www.eliteprospects.com/player/737799/ian-faintuck,ian-faintuck,0.538,0.654,1.192,0.286,0.227,0.25,CCHL2
EOJHL,Matthew Brooks-Fournier,41.0,8.0,10.0,18.0,41.0,0.0,['RW'],SHA,6344,737820,2011-2012,https://www.eliteprospects.com/player/737820/matthew-brooks-fournier,matthew-brooks-fournier,0.195,0.244,0.439,0.104,0.085,0.092,CCHL2
EOJHL,Quinton Rook,39.0,7.0,10.0,17.0,69.0,0.0,['D'],SHA,6344,737821,2011-2012,https://www.eliteprospects.com/player/737821/quinton-rook,quinton-rook,0.179,0.256,0.436,0.095,0.089,0.092,CCHL2
EOJHL,Matt Desjardins,20.0,3.0,11.0,14.0,48.0,0.0,['D'],SHA,6344,254117,2011-2012,https://www.eliteprospects.com/player/254117/matt-desjardins,matt-desjardins,0.15,0.55,0.7,0.08,0.191,0.147,CCHL2
EOJHL,Jesse Valdron,35.0,3.0,11.0,14.0,63.0,0.0,['D'],SHA,6344,754784,2011-2012,https://www.eliteprospects.com/player/754784/jesse-valdron,jesse-valdron,0.086,0.314,0.4,0.046,0.109,0.084,CCHL2
EOJHL,Ethan Allard,21.0,4.0,9.0,13.0,133.0,0.0,['RW'],SHA,6344,97892,2011-2012,https://www.eliteprospects.com/player/97892/ethan-allard,ethan-allard,0.19,0.429,0.619,0.101,0.149,0.13,CCHL2
EOJHL,Justin Murray,14.0,0.0,2.0,2.0,10.0,0.0,['D'],SHA,6344,188884,2011-2012,https://www.eliteprospects.com/player/188884/justin-murray,justin-murray,0.0,0.143,0.143,0.0,0.05,0.03,CCHL2
EOJHL,Maurice Whiteduck,3.0,0.0,0.0,0.0,0.0,0.0,['D'],SHA,6344,57199,2011-2012,https://www.eliteprospects.com/player/57199/maurice-whiteduck,maurice-whiteduck,0.0,0.0,0.0,0.0,0.0,0.0,CCHL2
